url,avgPrice,cosine,lat,lng,memberId,shopId,shop_district,...
http://www.dianping.com/shop/27262774,83,东南亚菜,30.55311,114.34015,6497088,27262774,楚河汉街,{}
http://www.dianping.com/shop/2035999,52,川菜,30.473062,114.40944,2768700,2035999,光谷/鲁巷,{}
http://www.dianping.com/shop/2037334,13,面包甜点,30.578354,114.28785,2768700,2037334,六渡桥,{}
http://www.dianping.com/shop/3384991,140,烧烤,30.541888,114.419084,2768700,3384991,光谷/鲁巷,{}
http://www.dianping.com/shop/2629879,14,面包甜点,30.505605,114.402741,1639497,2629879,光谷/鲁巷,{}
http://www.dianping.com/shop/73508552,80,湖北菜,30.57656,114.2973,7573971,73508552,江汉区,{}
http://www.dianping.com/shop/69448779,202,日本料理,30.580113,114.298143,7573971,69448779,客运港/江滩,{}
http://www.dianping.com/shop/69452022,323,自助餐,30.593823,114.268723,7573971,69452022,万松园,{}
http://www.dianping.com/shop/5378499,94,火锅,30.57916,114.271874,7573971,5378499,武汉广场,{}
http://www.dianping.com/shop/69092113,188,日本料理,30.593063,114.272804,7573971,69092113,万松园,{}
http://www.dianping.com/shop/2830615,76,川菜,30.596251,114.289431,7573971,2830615,港澳台风情街,{}
http://www.dianping.com/shop/6451837,47,西餐,30.592719,114.270345,7573971,6451837,万松园,{}
http://www.dianping.com/shop/2180674,65,其他,30.537512,114.34551,3454876,2180674,石牌岭/街道口,{}
http://www.dianping.com/shop/6003312,52,小吃快餐,30.560739,114.212955,3454876,6003312,王家湾,{}
http://www.dianping.com/shop/18072683,20,湖北菜,30.534661,114.332071,4529157,18072683,丁字桥,{}
http://www.dianping.com/shop/22938445,23,西餐,30.50802,114.16164,4529157,22938445,沌口,{}
http://www.dianping.com/shop/14202205,81,烧烤,30.556068,114.338329,3454876,14202205,楚河汉街,{}
http://www.dianping.com/shop/13707717,18,小吃快餐,30.581712,114.268905,3454876,13707717,万松园,{}
http://www.dianping.com/shop/32658055,57,烧烤,30.506028,114.173247,4529157,32658055,经开万达,{}
http://www.dianping.com/shop/5346100,81,川菜,30.506397,114.173177,4529157,5346100,沌口,{}
http://www.dianping.com/shop/4734557,55,西餐,30.546566,114.316204,4529157,4734557,大东门/小东门,{}
http://www.dianping.com/shop/3705994,55,西餐,30.639346,114.240028,6497088,3705994,万松园,{}
http://www.dianping.com/shop/568622,11,小吃快餐,30.581843,114.289252,6497088,568622,江汉路步行街,{}
http://www.dianping.com/shop/19589169,9,小吃快餐,30.57957,114.26726,3454876,19589169,武汉广场,{}
http://www.dianping.com/shop/2530408,11,小吃快餐,30.582052,114.268981,3454876,2530408,万松园,{}
http://www.dianping.com/shop/23223911,73,火锅,30.586582,114.299472,4529157,23223911,客运港/江滩,{}
http://www.dianping.com/shop/17627773,13,小吃快餐,30.556241,114.342418,4529157,17627773,楚河汉街,{}
http://www.dianping.com/shop/11581800,74,面包甜点,30.60262,114.2662,4529157,11581800,雄楚大道,{}
http://www.dianping.com/shop/5606990,49,东南亚菜,30.534572,114.304382,40213638,5606990,阅马场,{}
http://www.dianping.com/shop/38316556,62,咖啡厅,30.585485,114.301367,4529157,38316556,客运港/江滩,{}
http://www.dianping.com/shop/5742632,50,川菜,30.62967,114.31745,6497088,5742632,百步亭/二七,{}
http://www.dianping.com/shop/5686004,60,湖北菜,30.592609,114.268077,98723855,5686004,万松园,{}
http://www.dianping.com/shop/11619801,115,小吃快餐,30.592656,114.268128,2768700,11619801,万松园,{}
http://www.dianping.com/shop/57772913,64,烧烤,30.581424,114.289971,98723855,57772913,江汉路步行街,{}
http://www.dianping.com/shop/27541507,66,粤菜,30.620439,114.225417,98723855,27541507,金银湖,{}
http://www.dianping.com/shop/4134616,55,湖北菜,30.496526,114.167545,4529157,4134616,沌口,{}
http://www.dianping.com/shop/24005765,65,火锅,30.581871,114.372623,4529157,24005765,徐东大街,{}
http://www.dianping.com/shop/63178489,47,日本料理,30.59116,114.30266,4529157,63178489,客运港/江滩,{}
http://www.dianping.com/shop/66893523,50,韩国料理,30.495325,114.398668,4529157,66893523,光谷/鲁巷,{}
http://www.dianping.com/shop/20662914,57,川菜,30.576446,114.292324,28123623,20662914,江汉路步行街,{}
http://www.dianping.com/shop/18687497,96,火锅,30.545714,114.344006,4529157,18687497,水果湖,{}
http://www.dianping.com/shop/21653485,50,韩国料理,30.508172,114.175115,4529157,21653485,经开万达,{}
http://www.dianping.com/shop/67645537,105,火锅,30.604984,114.261764,6497088,67645537,汉口火车站,{}
http://www.dianping.com/shop/32517702,144,西餐,30.595694,114.264176,6497088,32517702,西北湖,{}
http://www.dianping.com/shop/18454646,92,面包甜点,30.5823997578,114.289741615,6497088,18454646,江汉路步行街,{}
http://www.dianping.com/shop/18164598,40,烧烤,30.583826,114.222606,2768700,18164598,汉西路,{}
http://www.dianping.com/shop/5674493,88,海鲜,30.53627,114.27396,2768700,5674493,腰路堤,{}
